BL_ID,LICENSE_NUMBER,LICENSE_STATUS,LICENSE_TYPE_CODE,LECENSE_TYPE,BILLING_CYCLE,BILL_DATE,APPLICATION_DATE,ISSUED_DATE,EXPIRE_DATE,START_DATE,CHARGE_CODE,CHARGE_AMOUNT,QUANTITY,ONE_TIME,INACTIVATE_DATE,MISC
20750,2667,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/9/2010,6/23/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20750,2667,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/9/2010,6/23/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20752,2668,I,1300,RETAIL GENERAL,GROS,5/25/2012,12/8/2009,,6/30/2013,7/1/2010,1300,$0.00,0,N,5/31/2012,NO MAXIMUM FEE
20752,2668,I,1300,RETAIL GENERAL,GROS,5/25/2012,12/8/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,5/31/2012,NO MAXIMUM FEE
20754,2669,A,1100,ADULT ENTERTAINER,AE,,7/17/2009,,,9/13/2010,1100,$0.00,0,N,,
20755,2670,A,1300,RETAIL GENERAL,GROS,6/6/2012,7/2/2010,7/5/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20755,2670,A,1300,RETAIL GENERAL,GROS,6/6/2012,7/2/2010,7/5/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20756,2671,A,280,BEER ON PREMISE,ALCO,3/25/2012,4/15/2010,4/8/2011,4/30/2013,7/1/2010,280,$15.00,0,N,,
20756,2672,A,284,BEER WHOLESALE,ALCO,3/25/2012,4/15/2010,4/8/2011,4/30/2013,7/1/2010,284,$37.50,0,N,,
20756,8726,A,282,WINE ON PREMISE,ALCO,3/25/2012,,2/28/2011,4/30/2013,2/28/2011,282,$15.00,0,A,,
20758,2673,A,771,ELECTRICIAN,PL,5/25/2012,7/12/2010,7/11/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
2076,10987,A,1200,SERVICE GENERAL,GROS,5/25/2012,,3/6/2012,6/30/2013,3/6/2012,1200,$0.00,0,A,,NO MAXIMUM FEE
2076,10987,A,1200,SERVICE GENERAL,GROS,5/25/2012,,3/6/2012,6/30/2013,3/6/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
20766,2674,A,1262,PEDDLER,PL,5/25/2012,7/15/2009,,6/30/2013,7/1/2010,1262,$25.00,0,N,,
20768,2675,A,1200,SERVICE GENERAL,GROS,8/13/2012,9/14/2010,10/19/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20768,2675,A,1200,SERVICE GENERAL,GROS,8/13/2012,9/14/2010,10/19/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
2077,10988,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,,3/6/2012,6/30/2013,3/6/2012,770,$10.00,0,A,,
20770,2676,A,1300,RETAIL GENERAL,GROS,6/30/2012,7/8/2010,7/6/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20770,2676,A,1300,RETAIL GENERAL,GROS,6/30/2012,7/8/2010,7/6/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20770,2677,A,283,WINE OFF PREMISE,ALCO,3/25/2012,4/19/2010,5/2/2011,4/30/2013,7/1/2010,283,$10.00,0,N,,
20770,2678,A,281,BEER OFF PREMISE,ALCO,3/25/2012,4/19/2010,5/2/2011,4/30/2013,7/1/2010,281,$5.00,0,N,,
20771,2679,I,1200,SERVICE GENERAL,GROS,5/25/2011,6/10/2009,,6/30/2012,7/1/2010,1200,$0.00,0,N,8/4/2011,NO MAXIMUM FEE
20771,2679,I,1200,SERVICE GENERAL,GROS,5/25/2011,6/10/2009,,6/30/2012,7/1/2010,BASER,$25.00,0,N,8/4/2011,NO MAXIMUM FEE
20772,2680,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,7/20/2010,,6/30/2013,7/1/2010,770,$10.00,0,N,,
20775,2681,A,771,ELECTRICIAN,PL,5/25/2012,7/20/2010,7/6/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
2078,10989,A,771,ELECTRICIAN,PL,5/25/2012,,3/6/2012,6/30/2013,3/6/2012,771,$50.00,0,A,,
20780,2682,A,1200,SERVICE GENERAL,GROS,6/19/2012,6/22/2010,7/6/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20780,2682,A,1200,SERVICE GENERAL,GROS,6/19/2012,6/22/2010,7/6/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20782,2683,A,771,ELECTRICIAN,PL,5/25/2012,7/20/2010,6/13/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
20783,2684,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/20/2010,,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20783,2684,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/20/2010,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20786,2685,A,2052,RESTAURANT 5+ SEATS,PL,5/25/2012,6/29/2010,6/21/2011,6/30/2013,7/1/2010,2052,$42.50,0,N,,
20786,2686,A,282,WINE ON PREMISE,ALCO,3/25/2012,4/1/2010,4/8/2011,4/30/2013,7/1/2010,282,$15.00,0,N,,
20786,2687,A,280,BEER ON PREMISE,ALCO,3/25/2012,4/1/2010,4/8/2011,4/30/2013,7/1/2010,280,$15.00,0,N,,
20788,2688,A,771,ELECTRICIAN,PL,5/25/2012,6/9/2010,6/7/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
2079,10992,A,771,ELECTRICIAN,PL,7/31/2012,,3/6/2012,6/30/2013,3/6/2012,771,$50.00,0,A,,
20793,2689,A,961,EMPLOYMENT AGENCY,PL,5/25/2012,6/16/2010,6/14/2011,6/30/2013,7/1/2010,961,$100.00,0,N,,
20795,2690,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/7/2010,7/20/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20795,2690,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/7/2010,7/20/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20797,2691,A,1200,SERVICE GENERAL,GROS,5/25/2012,8/24/2009,,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20797,2691,A,1200,SERVICE GENERAL,GROS,5/25/2012,8/24/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20798,2692,A,779,HVAC,PL,5/25/2012,6/22/2010,6/14/2011,6/30/2013,7/1/2010,779,$50.00,0,N,,
20799,2693,A,1200,SERVICE GENERAL,GROS,6/6/2012,6/25/2010,8/15/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20799,2693,A,1200,SERVICE GENERAL,GROS,6/6/2012,6/25/2010,8/15/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
208,8244,A,1200,SERVICE GENERAL,GROS,5/25/2012,11/12/2010,11/12/2010,6/30/2013,11/12/2010,1200,$0.00,0,A,,NO MAXIMUM FEE
208,8244,A,1200,SERVICE GENERAL,GROS,5/25/2012,11/12/2010,11/12/2010,6/30/2013,11/12/2010,BASER,$25.00,0,A,,NO MAXIMUM FEE
2080,10993,A,189,MOBILE HOME DEALER,PL,5/25/2012,,3/6/2012,6/30/2013,3/6/2012,189,$25.00,0,A,,
20803,9192,I,630,CHAIN/BRANCH STORE,PL,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,630,$50.00,0,A,5/31/2012,
20803,9193,I,2290,SUNDRIES,PL,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,2290,$4.00,0,A,5/31/2012,
20803,9194,I,1300,RETAIL GENERAL,GROS,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,BASER,$25.00,0,A,6/1/2012,NO MAXIMUM FEE
20803,9194,I,1300,RETAIL GENERAL,GROS,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,1300,$0.00,0,A,6/1/2012,NO MAXIMUM FEE
20804,9196,I,2290,SUNDRIES,PL,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,2290,$4.00,0,A,5/31/2012,
20804,9197,I,630,CHAIN/BRANCH STORE,PL,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,630,$50.00,0,A,5/31/2012,
20804,9198,I,1300,RETAIL GENERAL,GROS,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,BASER,$25.00,0,A,6/1/2012,NO MAXIMUM FEE
20804,9198,I,1300,RETAIL GENERAL,GROS,5/25/2012,,5/27/2011,6/30/2013,5/27/2011,1300,$0.00,0,A,6/1/2012,NO MAXIMUM FEE
20805,2694,A,1961,FIREARMS/OTHER WEAPONS,PL,5/25/2012,7/2/2010,7/7/2011,6/30/2013,7/1/2010,1961,$50.00,0,N,,
20805,2695,A,630,CHAIN/BRANCH STORE,PL,5/25/2012,7/2/2010,7/7/2011,6/30/2013,7/1/2010,630,$50.00,0,N,,
20805,2696,A,460,PAWNBROKERS,PL,5/25/2012,7/2/2010,7/7/2011,6/30/2013,7/1/2010,460,$275.00,0,N,,
20806,2697,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,7/20/2010,6/16/2011,6/30/2013,7/1/2010,770,$10.00,0,N,,
20807,2698,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,7/20/2010,,6/30/2013,7/1/2010,770,$10.00,0,N,,
20808,2699,A,2052,RESTAURANT 5+ SEATS,PL,5/25/2012,6/25/2010,6/15/2011,6/30/2013,7/1/2010,2052,$42.50,0,N,,
2081,10994,A,2311,TAXICAB DRIVER,TD,12/31/2011,3/6/2012,,12/30/2012,12/31/2011,2311,$15.00,0,A,,
20818,2700,A,2052,RESTAURANT 5+ SEATS,PL,5/25/2012,6/21/2001,6/7/2011,6/30/2013,7/1/2010,2052,$42.50,0,N,,
2082,10996,A,1200,SERVICE GENERAL,GROS,6/26/2012,,3/6/2012,6/30/2013,3/6/2012,1200,$0.00,0,A,,NO MAXIMUM FEE
2082,10996,A,1200,SERVICE GENERAL,GROS,6/26/2012,,3/6/2012,6/30/2013,3/6/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
20820,2701,A,1200,SERVICE GENERAL,GROS,6/6/2012,6/11/2010,6/23/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20820,2701,A,1200,SERVICE GENERAL,GROS,6/6/2012,6/11/2010,6/23/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20821,2702,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/27/2010,,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20821,2702,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/27/2010,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20825,2703,I,1200,SERVICE GENERAL,GROS,5/25/2012,7/27/2010,7/14/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,6/26/2012,NO MAXIMUM FEE
20825,2703,I,1200,SERVICE GENERAL,GROS,5/25/2012,7/27/2010,7/14/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,6/26/2012,NO MAXIMUM FEE
20827,2704,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/14/2010,7/11/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20827,2704,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/14/2010,7/11/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20828,2705,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/8/2010,,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20828,2705,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/8/2010,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20829,2706,A,282,WINE ON PREMISE,ALCO,4/5/2012,4/13/2010,4/28/2011,4/30/2013,7/1/2010,282,$15.00,0,N,,
20829,2707,A,280,BEER ON PREMISE,ALCO,4/5/2012,4/13/2010,4/28/2011,4/30/2013,7/1/2010,280,$15.00,0,N,,
20829,9535,A,2052,RESTAURANT 5+ SEATS,PL,5/25/2012,,7/18/2011,6/30/2013,7/18/2011,2052,$42.50,0,A,,
2083,10997,A,1640,ITINERANT MERCHANT,PL,5/25/2012,,3/7/2012,6/30/2013,3/7/2012,1640,$100.00,0,A,,
20831,2708,A,771,ELECTRICIAN,PL,5/25/2012,7/9/2010,6/21/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
20833,2709,I,240,BARBER SHOP/BEAUTY SALON,PL,5/25/2011,7/26/2010,,6/30/2012,7/1/2010,240,$10.00,4,N,8/3/2011,
20834,2710,I,1200,SERVICE GENERAL,GROS,5/25/2012,7/3/2009,7/20/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,6/20/2012,NO MAXIMUM FEE
20834,2710,I,1200,SERVICE GENERAL,GROS,5/25/2012,7/3/2009,7/20/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,6/20/2012,NO MAXIMUM FEE
20834,11775,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20834,11776,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20834,11777,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20834,11778,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20834,11780,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20834,11781,A,2313,CERTIFICATE OF NECESSITY,TD,6/20/2012,,,6/19/2013,6/20/2012,2313,$25.00,0,A,,
20835,2711,A,1200,SERVICE GENERAL,GROS,5/25/2012,6/29/2009,,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20835,2711,A,1200,SERVICE GENERAL,GROS,5/25/2012,6/29/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20838,2712,A,187,AUTO DEALER,PL,5/25/2012,7/21/2010,6/17/2011,6/30/2013,7/1/2010,187,$25.00,0,N,,
2084,10998,A,1300,RETAIL GENERAL,GROS,6/25/2012,,3/7/2012,6/30/2013,3/7/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
2084,10998,A,1300,RETAIL GENERAL,GROS,6/25/2012,,3/7/2012,6/30/2013,3/7/2012,1300,$0.00,0,A,,NO MAXIMUM FEE
20840,2713,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/1/2009,,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20840,2713,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/1/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
2085,10999,A,1000,EXEMPT,PL,5/25/2012,,3/7/2012,6/30/2013,3/7/2012,1000,$0.00,0,A,,
20851,2714,A,1300,RETAIL GENERAL,GROS,6/27/2012,7/7/2010,7/6/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20851,2714,A,1300,RETAIL GENERAL,GROS,6/27/2012,7/7/2010,7/6/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20854,2715,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,6/21/2010,6/14/2011,6/30/2013,7/1/2010,770,$10.00,0,N,,
2086,11000,A,1300,RETAIL GENERAL,GROS,9/26/2012,,3/7/2012,6/30/2013,3/7/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
2086,11000,A,1300,RETAIL GENERAL,GROS,9/26/2012,,3/7/2012,6/30/2013,3/7/2012,1300,$0.00,0,A,,NO MAXIMUM FEE
2087,11001,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,,3/7/2012,6/30/2013,3/7/2012,770,$10.00,0,A,,
20871,2716,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,6/9/2010,6/7/2011,6/30/2013,7/1/2010,770,$10.00,0,N,,
20873,2717,A,1200,SERVICE GENERAL,GROS,6/20/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20873,2717,A,1200,SERVICE GENERAL,GROS,6/20/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20877,2718,A,1200,SERVICE GENERAL,GROS,6/13/2012,7/7/2010,7/13/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20877,2718,A,1200,SERVICE GENERAL,GROS,6/13/2012,7/7/2010,7/13/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
2088,11002,A,1000,EXEMPT,PL,5/25/2012,,3/7/2012,6/30/2013,3/7/2012,1000,$0.00,0,A,,
20881,2719,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/2/2009,7/15/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20881,2719,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/2/2009,7/15/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20882,2720,A,771,ELECTRICIAN,PL,5/25/2012,7/7/2010,6/22/2011,6/30/2013,7/1/2010,771,$50.00,0,N,,
20885,12262,A,770,LICENSED GENERAL CONTRACTOR,PL,8/13/2012,,8/13/2012,6/30/2013,8/13/2012,770,$10.00,0,A,,
20886,10362,A,1100,ADULT ENTERTAINER,AE,,,,12/6/2012,12/7/2011,1100,$0.00,0,A,,
20888,2721,A,285,WINE WHOLESALE,ALCO,4/3/2012,5/4/2010,3/31/2011,4/30/2013,7/1/2010,285,$37.50,0,N,,
2089,11008,A,1200,SERVICE GENERAL,GROS,7/3/2012,,3/8/2012,6/30/2013,3/8/2012,1200,$0.00,0,A,,NO MAXIMUM FEE
2089,11008,A,1200,SERVICE GENERAL,GROS,7/3/2012,,3/8/2012,6/30/2013,3/8/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
20891,2722,A,1300,RETAIL GENERAL,GROS,7/9/2012,7/21/2010,7/14/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20891,2722,A,1300,RETAIL GENERAL,GROS,7/9/2012,7/21/2010,7/14/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20892,2723,A,1300,RETAIL GENERAL,GROS,6/29/2012,7/13/2010,7/7/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20892,2723,A,1300,RETAIL GENERAL,GROS,6/29/2012,7/13/2010,7/7/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20892,2724,A,2290,SUNDRIES,PL,5/25/2012,7/13/2010,7/7/2011,6/30/2013,7/1/2010,2290,$4.00,0,N,,
20892,2725,A,630,CHAIN/BRANCH STORE,PL,5/25/2012,7/13/2010,7/7/2011,6/30/2013,7/1/2010,630,$50.00,0,N,,
20893,2726,A,1400,WHOLESALE GENERAL,GROS,6/20/2012,7/7/2010,11/28/2011,6/30/2013,7/1/2010,1400,$0.00,0,N,,NO MAXIMUM FEE
20893,2726,A,1400,WHOLESALE GENERAL,GROS,6/20/2012,7/7/2010,11/28/2011,6/30/2013,7/1/2010,BASEW,$45.00,0,N,,NO MAXIMUM FEE
20896,2727,A,1200,SERVICE GENERAL,GROS,7/9/2012,9/14/2010,7/13/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20896,2727,A,1200,SERVICE GENERAL,GROS,7/9/2012,9/14/2010,7/13/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
209,8245,A,1200,SERVICE GENERAL,GROS,5/25/2012,11/12/2010,11/12/2010,6/30/2013,11/12/2010,1200,$0.00,0,A,,NO MAXIMUM FEE
209,8245,A,1200,SERVICE GENERAL,GROS,5/25/2012,11/12/2010,11/12/2010,6/30/2013,11/12/2010,BASER,$25.00,0,A,,NO MAXIMUM FEE
2090,11003,A,1300,RETAIL GENERAL,GROS,6/29/2012,,3/8/2012,6/30/2013,3/8/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
2090,11003,A,1300,RETAIL GENERAL,GROS,6/29/2012,,3/8/2012,6/30/2013,3/8/2012,1300,$0.00,0,A,,NO MAXIMUM FEE
20903,2728,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/31/2009,,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20903,2728,A,1300,RETAIL GENERAL,GROS,5/25/2012,7/31/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20906,2729,A,1200,SERVICE GENERAL,GROS,5/25/2012,6/17/2010,6/20/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20906,2729,A,1200,SERVICE GENERAL,GROS,5/25/2012,6/17/2010,6/20/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20909,2730,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/31/2010,6/29/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20909,2730,A,1200,SERVICE GENERAL,GROS,5/25/2012,7/31/2010,6/29/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
2091,11004,A,1200,SERVICE GENERAL,GROS,5/25/2012,,3/8/2012,6/30/2013,3/8/2012,1200,$0.00,0,A,,NO MAXIMUM FEE
2091,11004,A,1200,SERVICE GENERAL,GROS,5/25/2012,,3/8/2012,6/30/2013,3/8/2012,BASER,$25.00,0,A,,NO MAXIMUM FEE
20913,2731,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,7/15/2009,6/14/2011,6/30/2013,7/1/2010,770,$10.00,0,N,,
20917,2732,A,770,LICENSED GENERAL CONTRACTOR,PL,5/25/2012,6/22/2010,6/14/2011,6/30/2013,7/1/2010,770,$10.00,0,N,,
20918,2733,A,1400,WHOLESALE GENERAL,GROS,6/6/2012,7/1/2010,7/5/2011,6/30/2013,7/1/2010,1400,$0.00,0,N,,NO MAXIMUM FEE
20918,2733,A,1400,WHOLESALE GENERAL,GROS,6/6/2012,7/1/2010,7/5/2011,6/30/2013,7/1/2010,BASEW,$45.00,0,N,,NO MAXIMUM FEE
20919,2734,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/20/2010,6/29/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20919,2734,A,1200,SERVICE GENERAL,GROS,6/6/2012,7/20/2010,6/29/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
2092,11005,A,285,WINE WHOLESALE,ALCO,3/25/2012,,2/29/2012,4/30/2013,3/8/2012,285,$37.50,0,A,,
20920,2735,I,1300,RETAIL GENERAL,GROS,5/25/2012,7/20/2009,,6/30/2013,7/1/2010,1300,$0.00,0,N,5/29/2012,NO MAXIMUM FEE
20920,2735,I,1300,RETAIL GENERAL,GROS,5/25/2012,7/20/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,5/29/2012,NO MAXIMUM FEE
20921,2736,A,1200,SERVICE GENERAL,GROS,7/9/2012,7/31/2010,7/13/2011,6/30/2013,7/1/2010,1200,$0.00,0,N,,NO MAXIMUM FEE
20921,2736,A,1200,SERVICE GENERAL,GROS,7/9/2012,7/31/2010,7/13/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20922,2737,A,2052,RESTAURANT 5+ SEATS,PL,5/25/2012,6/1/2009,,6/30/2013,7/1/2010,2052,$42.50,0,N,,
20922,2738,A,1500,MANUFACTURER GENERAL,GROS,5/25/2012,6/1/2009,,6/30/2013,7/1/2010,1500,$0.00,0,N,,$1000.00
20922,2738,A,1500,MANUFACTURER GENERAL,GROS,5/25/2012,6/1/2009,,6/30/2013,7/1/2010,BASER,$25.00,0,N,,$1000.00
20923,2739,A,774,PLUMBER,PL,5/25/2012,6/28/2010,6/20/2011,6/30/2013,7/1/2010,774,$50.00,0,N,,
20925,2740,A,1300,RETAIL GENERAL,GROS,6/6/2012,6/11/2010,6/24/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20925,2740,A,1300,RETAIL GENERAL,GROS,6/6/2012,6/11/2010,6/24/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20929,2741,A,1300,RETAIL GENERAL,GROS,6/20/2012,7/7/2010,7/25/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20929,2741,A,1300,RETAIL GENERAL,GROS,6/20/2012,7/7/2010,7/25/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20931,2742,A,1300,RETAIL GENERAL,GROS,6/20/2012,6/17/2010,7/6/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20931,2742,A,1300,RETAIL GENERAL,GROS,6/20/2012,6/17/2010,7/6/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20933,2743,A,1300,RETAIL GENERAL,GROS,6/19/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20933,2743,A,1300,RETAIL GENERAL,GROS,6/19/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20933,2744,A,283,WINE OFF PREMISE,ALCO,3/25/2012,4/15/2010,4/14/2011,4/30/2013,7/1/2010,283,$10.00,0,N,,
20933,2745,A,281,BEER OFF PREMISE,ALCO,3/25/2012,4/15/2010,4/14/2011,4/30/2013,7/1/2010,281,$5.00,0,N,,
20934,2746,A,630,CHAIN/BRANCH STORE,PL,5/25/2012,6/22/2010,6/21/2011,6/30/2013,7/1/2010,630,$50.00,0,N,,
20934,2747,A,1300,RETAIL GENERAL,GROS,6/19/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
20934,2747,A,1300,RETAIL GENERAL,GROS,6/19/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,BASER,$25.00,0,N,,NO MAXIMUM FEE
20934,2748,A,283,WINE OFF PREMISE,ALCO,3/25/2012,4/15/2010,4/14/2011,4/30/2013,7/1/2010,283,$10.00,0,N,,
20934,2749,A,281,BEER OFF PREMISE,ALCO,3/25/2012,4/15/2010,4/14/2011,4/30/2013,7/1/2010,281,$5.00,0,N,,
20935,2750,A,630,CHAIN/BRANCH STORE,PL,5/25/2012,6/22/2010,6/21/2011,6/30/2013,7/1/2010,630,$50.00,0,N,,
20935,2751,A,1300,RETAIL GENERAL,GROS,6/19/2012,6/30/2010,6/30/2011,6/30/2013,7/1/2010,1300,$0.00,0,N,,NO MAXIMUM FEE
